CloseAsk,CloseBid,HighAsk,HighBid,LowAsk,LowBid,OpenAsk,OpenBid,Time
1.06669,1.06649,1.07365,1.07345,1.0666,1.0664,1.07238,1.07212,2024-04-30T00:00:00.000000Z
1.07146,1.07126,1.07337,1.07317,1.06503,1.06483,1.06686,1.06666,2024-05-01T00:00:00.000000Z
1.07257,1.07237,1.07313,1.07293,1.06752,1.06732,1.07118,1.07097,2024-05-02T00:00:00.000000Z
1.07647,1.07621,1.08141,1.08121,1.07255,1.07229,1.07278,1.0723,2024-05-03T00:00:00.000000Z
1.07712,1.07692,1.07918,1.07898,1.07563,1.07543,1.0766,1.0757,2024-05-06T00:00:00.000000Z
1.07562,1.07542,1.07885,1.07865,1.07489,1.07469,1.07735,1.0766,2024-05-07T00:00:00.000000Z
1.07492,1.07472,1.07586,1.07566,1.0736,1.0734,1.07558,1.0753,2024-05-08T00:00:00.000000Z
1.07827,1.07807,1.07855,1.07835,1.07248,1.07228,1.07515,1.07451,2024-05-09T00:00:00.000000Z
1.07721,1.07687,1.07913,1.07893,1.07614,1.07594,1.07829,1.07799,2024-05-10T00:00:00.000000Z
1.07908,1.07888,1.08078,1.08058,1.07669,1.07589,1.07739,1.07604,2024-05-13T00:00:00.000000Z
1.08207,1.08187,1.08267,1.08247,1.07679,1.07659,1.07908,1.07869,2024-05-14T00:00:00.000000Z
1.08848,1.08828,1.0887,1.08851,1.0814,1.0812,1.08213,1.08179,2024-05-15T00:00:00.000000Z
1.08682,1.08662,1.08962,1.08942,1.08556,1.08536,1.0887,1.08848,2024-05-16T00:00:00.000000Z
1.08704,1.08684,1.08795,1.08775,1.08366,1.08346,1.08704,1.08634,2024-05-17T00:00:00.000000Z
1.08579,1.08559,1.08855,1.08835,1.0855,1.0853,1.08706,1.0865,2024-05-20T00:00:00.000000Z
1.0855,1.0853,1.08758,1.08738,1.08435,1.08415,1.08597,1.08552,2024-05-21T00:00:00.000000Z
1.08231,1.08211,1.08647,1.08627,1.08184,1.08164,1.08559,1.08539,2024-05-22T00:00:00.000000Z
1.08168,1.08148,1.08621,1.08601,1.08058,1.08038,1.08225,1.08205,2024-05-23T00:00:00.000000Z
1.0848,1.08452,1.08588,1.08568,1.08066,1.08046,1.08167,1.0813,2024-05-24T00:00:00.000000Z
1.08597,1.08577,1.08685,1.08665,1.08417,1.08397,1.08585,1.08433,2024-05-27T00:00:00.000000Z
1.08578,1.08558,1.08901,1.08881,1.0856,1.0851,1.08612,1.08571,2024-05-28T00:00:00.000000Z
1.08016,1.07996,1.08624,1.08604,1.0801,1.0799,1.08591,1.08566,2024-05-29T00:00:00.000000Z
1.08331,1.08311,1.08462,1.08442,1.07893,1.07873,1.08043,1.08023,2024-05-30T00:00:00.000000Z
1.08496,1.08476,1.08833,1.08813,1.08123,1.08103,1.08335,1.08282,2024-05-31T00:00:00.000000Z
1.09052,1.09032,1.09057,1.09037,1.08288,1.08268,1.08534,1.08424,2024-06-03T00:00:00.000000Z
1.08802,1.08782,1.09173,1.09153,1.086,1.0858,1.0905,1.09017,2024-06-04T00:00:00.000000Z
1.08702,1.08682,1.08929,1.08909,1.08554,1.08534,1.08824,1.08804,2024-06-05T00:00:00.000000Z
1.08904,1.08884,1.09032,1.09012,1.08629,1.08609,1.08724,1.08695,2024-06-06T00:00:00.000000Z
1.08026,1.08006,1.09046,1.0901,1.08007,1.07988,1.08918,1.08895,2024-06-07T00:00:00.000000Z
1.07668,1.07648,1.08182,1.08056,1.07337,1.07317,1.0815,1.0801,2024-06-10T00:00:00.000000Z
1.07414,1.07394,1.07746,1.07726,1.07206,1.07186,1.07669,1.07634,2024-06-11T00:00:00.000000Z
1.08104,1.08084,1.08533,1.08513,1.07355,1.07335,1.07421,1.07391,2024-06-12T00:00:00.000000Z
1.07394,1.07374,1.08175,1.08155,1.0734,1.07319,1.081,1.08075,2024-06-13T00:00:00.000000Z
1.0707,1.07016,1.07461,1.07441,1.06687,1.06667,1.07376,1.07356,2024-06-14T00:00:00.000000Z
1.0735,1.0733,1.07389,1.07369,1.06875,1.06855,1.07054,1.06863,2024-06-17T00:00:00.000000Z
1.07408,1.07388,1.07626,1.07606,1.07109,1.07089,1.07351,1.07329,2024-06-18T00:00:00.000000Z
1.0745,1.07427,1.07544,1.07524,1.07258,1.07238,1.0741,1.0739,2024-06-19T00:00:00.000000Z
1.07035,1.07015,1.07498,1.07478,1.07029,1.07009,1.07453,1.07418,2024-06-20T00:00:00.000000Z
1.06928,1.06908,1.07215,1.07195,1.06721,1.06701,1.07031,1.07011,2024-06-21T00:00:00.000000Z
1.07354,1.07334,1.07474,1.07454,1.06849,1.06814,1.06916,1.06851,2024-06-24T00:00:00.000000Z
1.07151,1.07131,1.07452,1.07432,1.06917,1.06897,1.07385,1.07315,2024-06-25T00:00:00.000000Z
1.06813,1.06793,1.0719,1.0717,1.06669,1.06649,1.07175,1.07107,2024-06-26T00:00:00.000000Z
1.07051,1.07031,1.07277,1.07257,1.06782,1.06762,1.06835,1.06792,2024-06-27T00:00:00.000000Z
1.07149,1.07114,1.07272,1.07238,1.06864,1.06844,1.07078,1.07037,2024-06-28T00:00:00.000000Z
1.07412,1.07392,1.07776,1.07756,1.07133,1.07034,1.07242,1.07061,2024-07-01T00:00:00.000000Z
1.07462,1.07442,1.07479,1.07459,1.0711,1.0709,1.07398,1.07364,2024-07-02T00:00:00.000000Z
1.07889,1.07867,1.08177,1.08157,1.07369,1.07349,1.07472,1.07438,2024-07-03T00:00:00.000000Z
1.08133,1.08112,1.08153,1.08133,1.07847,1.07816,1.07874,1.07841,2024-07-04T00:00:00.000000Z
1.08402,1.08359,1.0844,1.0842,1.08007,1.07971,1.0813,1.08102,2024-07-05T00:00:00.000000Z
1.08262,1.08242,1.08463,1.08443,1.07996,1.07944,1.081,1.08015,2024-07-08T00:00:00.000000Z
1.08152,1.08132,1.08346,1.08326,1.08063,1.08043,1.08254,1.08234,2024-07-09T00:00:00.000000Z
1.08313,1.08293,1.08319,1.08299,1.08123,1.08103,1.08172,1.08148,2024-07-10T00:00:00.000000Z
1.08688,1.08668,1.09009,1.08989,1.08292,1.0826,1.08308,1.08279,2024-07-11T00:00:00.000000Z
1.09084,1.09051,1.09125,1.09105,1.08626,1.08606,1.08689,1.08658,2024-07-12T00:00:00.000000Z
1.08952,1.08932,1.09234,1.09214,1.08833,1.08815,1.08996,1.08974,2024-07-15T00:00:00.000000Z
1.08996,1.08976,1.09066,1.09046,1.08726,1.08706,1.08997,1.08922,2024-07-16T00:00:00.000000Z
1.09402,1.09382,1.09492,1.09472,1.08963,1.08943,1.0901,1.08987,2024-07-17T00:00:00.000000Z
1.0897,1.0895,1.09422,1.09402,1.08948,1.08928,1.09397,1.09377,2024-07-18T00:00:00.000000Z
1.0889,1.08797,1.09028,1.09008,1.08765,1.08745,1.09019,1.08988,2024-07-19T00:00:00.000000Z
1.08918,1.08898,1.09039,1.09019,1.08741,1.08721,1.08961,1.08771,2024-07-22T00:00:00.000000Z
1.08541,1.08521,1.08981,1.08961,1.08451,1.08431,1.08943,1.08897,2024-07-23T00:00:00.000000Z
1.08404,1.08384,1.08677,1.08657,1.08268,1.08248,1.0855,1.0853,2024-07-24T00:00:00.000000Z
1.08463,1.08443,1.08713,1.08693,1.08293,1.08273,1.08436,1.08379,2024-07-25T00:00:00.000000Z
1.08566,1.08546,1.08693,1.08673,1.08433,1.08413,1.08473,1.08453,2024-07-26T00:00:00.000000Z
1.08225,1.08205,1.08712,1.08692,1.08037,1.08017,1.08659,1.0855,2024-07-29T00:00:00.000000Z
1.0815,1.0813,1.08371,1.08351,1.0799,1.0797,1.08236,1.08188,2024-07-30T00:00:00.000000Z
1.08267,1.08247,1.08509,1.08489,1.08028,1.08008,1.08154,1.0813,2024-07-31T00:00:00.000000Z
1.07923,1.07903,1.08365,1.08345,1.07784,1.07764,1.08256,1.08236,2024-08-01T00:00:00.000000Z
1.09121,1.09101,1.09274,1.09254,1.07826,1.07806,1.0792,1.07884,2024-08-02T00:00:00.000000Z
1.09524,1.09504,1.10099,1.10079,1.08934,1.08914,1.09117,1.09048,2024-08-05T00:00:00.000000Z
1.09323,1.09303,1.09639,1.09619,1.09048,1.09028,1.09499,1.09477,2024-08-06T00:00:00.000000Z
1.09248,1.09228,1.09379,1.09359,1.09062,1.09042,1.0932,1.09276,2024-08-07T00:00:00.000000Z
1.09198,1.09178,1.09462,1.09442,1.08827,1.08807,1.09236,1.09193,2024-08-08T00:00:00.000000Z
1.09169,1.09149,1.09326,1.09306,1.09102,1.09082,1.0919,1.09147,2024-08-09T00:00:00.000000Z
1.09335,1.09315,1.09402,1.09382,1.09114,1.09063,1.09187,1.0909,2024-08-12T00:00:00.000000Z
1.09944,1.09924,1.10005,1.09985,1.09146,1.09126,1.09341,1.09297,2024-08-13T00:00:00.000000Z
1.10134,1.10114,1.10488,1.10468,1.09843,1.09823,1.09942,1.09907,2024-08-14T00:00:00.000000Z
1.09724,1.09704,1.10169,1.10149,1.09505,1.09485,1.10144,1.10109,2024-08-15T00:00:00.000000Z
1.10297,1.10277,1.10305,1.10285,1.09722,1.09702,1.09749,1.09709,2024-08-16T00:00:00.000000Z
1.1086,1.1084,1.10876,1.10856,1.10153,1.09999,1.10261,1.09999,2024-08-19T00:00:00.000000Z
1.11308,1.11288,1.11317,1.11297,1.10729,1.10709,1.10851,1.10816,2024-08-20T00:00:00.000000Z
1.11513,1.11493,1.1175,1.1173,1.11002,1.10982,1.11288,1.11249,2024-08-21T00:00:00.000000Z
1.11124,1.11104,1.11661,1.11641,1.10994,1.10974,1.11534,1.11473,2024-08-22T00:00:00.000000Z
1.11937,1.11916,1.12022,1.12002,1.11064,1.11044,1.1116,1.1109,2024-08-23T00:00:00.000000Z
1.11619,1.11599,1.1203,1.1201,1.11514,1.11494,1.12001,1.11882,2024-08-26T00:00:00.000000Z
1.11854,1.11834,1.1192,1.119,1.11513,1.11493,1.11634,1.11605,2024-08-27T00:00:00.000000Z
1.1121,1.1119,1.11866,1.11847,1.11058,1.11038,1.1185,1.11805,2024-08-28T00:00:00.000000Z
1.10792,1.10772,1.11415,1.11395,1.10564,1.10544,1.11219,1.11192,2024-08-29T00:00:00.000000Z
1.10489,1.10469,1.10961,1.10941,1.10448,1.10428,1.1078,1.10752,2024-08-30T00:00:00.000000Z
1.10736,1.10716,1.10785,1.10765,1.10429,1.10405,1.10525,1.10433,2024-09-02T00:00:00.000000Z
1.10445,1.10425,1.10741,1.10722,1.10272,1.10252,1.10721,1.10701,2024-09-03T00:00:00.000000Z
1.10839,1.10819,1.10961,1.10941,1.1041,1.10372,1.10469,1.10422,2024-09-04T00:00:00.000000Z
1.11116,1.11096,1.11208,1.11188,1.10754,1.10734,1.10845,1.10825,2024-09-05T00:00:00.000000Z
1.10863,1.10843,1.11568,1.11548,1.10663,1.10643,1.11111,1.11068,2024-09-06T00:00:00.000000Z
1.10365,1.10345,1.10923,1.10903,1.10348,1.10328,1.10766,1.10725,2024-09-09T00:00:00.000000Z
1.10203,1.10183,1.10505,1.10485,1.10163,1.10143,1.10403,1.10376,2024-09-10T00:00:00.000000Z
1.10124,1.10104,1.1056,1.1054,1.10031,1.10011,1.10201,1.10181,2024-09-11T00:00:00.000000Z
1.10757,1.10737,1.10763,1.10743,1.10068,1.10048,1.1015,1.10119,2024-09-12T00:00:00.000000Z
1.10772,1.1075,1.1103,1.1101,1.10716,1.10696,1.10748,1.10728,2024-09-13T00:00:00.000000Z
1.11336,1.11316,1.1139,1.1137,1.10763,1.10694,1.10847,1.10694,2024-09-16T00:00:00.000000Z
1.11152,1.11132,1.11473,1.11453,1.11119,1.11099,1.11336,1.11314,2024-09-17T00:00:00.000000Z
1.11187,1.11167,1.11903,1.11883,1.10978,1.10958,1.11171,1.11125,2024-09-18T00:00:00.000000Z
1.11627,1.11607,1.118,1.1178,1.10696,1.10676,1.11185,1.11121,2024-09-19T00:00:00.000000Z
1.11645,1.11624,1.1183,1.1181,1.1137,1.1135,1.1165,1.11605,2024-09-20T00:00:00.000000Z
1.1112,1.111,1.1175,1.11685,1.10843,1.10823,1.11691,1.11422,2024-09-23T00:00:00.000000Z
1.11807,1.11787,1.11818,1.11798,1.11047,1.11027,1.11172,1.11112,2024-09-24T00:00:00.000000Z
1.11335,1.11315,1.12152,1.12132,1.11226,1.11206,1.11804,1.11784,2024-09-25T00:00:00.000000Z
1.11774,1.11754,1.11901,1.11881,1.11267,1.11247,1.11351,1.11305,2024-09-26T00:00:00.000000Z
1.11652,1.11625,1.12042,1.12022,1.1126,1.1124,1.11787,1.11753,2024-09-27T00:00:00.000000Z
1.11363,1.11343,1.12101,1.12081,1.11147,1.11127,1.11699,1.11497,2024-09-30T00:00:00.000000Z
1.10687,1.10667,1.11449,1.11429,1.10469,1.10449,1.11338,1.11303,2024-10-01T00:00:00.000000Z
1.10466,1.10446,1.10841,1.10821,1.10336,1.10316,1.10745,1.10637,2024-10-02T00:00:00.000000Z
1.10306,1.10286,1.10506,1.10485,1.10093,1.10073,1.10503,1.1046,2024-10-03T00:00:00.000000Z
1.0976,1.09736,1.10408,1.10388,1.09524,1.09504,1.10356,1.10294,2024-10-04T00:00:00.000000Z
1.09747,1.09727,1.09879,1.09859,1.09548,1.09528,1.098,1.09736,2024-10-07T00:00:00.000000Z
1.09817,1.09797,1.09984,1.09964,1.0962,1.096,1.09839,1.09673,2024-10-08T00:00:00.000000Z
1.09407,1.09387,1.09821,1.09801,1.09369,1.09349,1.0979,1.09721,2024-10-09T00:00:00.000000Z
1.09388,1.09368,1.09566,1.09546,1.09008,1.08988,1.09395,1.09375,2024-10-10T00:00:00.000000Z
1.09375,1.0935,1.09552,1.09532,1.09273,1.09225,1.09352,1.09235,2024-10-11T00:00:00.000000Z
1.09106,1.09086,1.09516,1.09427,1.08892,1.08872,1.09497,1.09362,2024-10-14T00:00:00.000000Z
1.08925,1.08905,1.09181,1.09161,1.08826,1.08806,1.09078,1.09058,2024-10-15T00:00:00.000000Z
1.08627,1.08607,1.09021,1.09001,1.08546,1.08526,1.08925,1.08897,2024-10-16T00:00:00.000000Z
1.08318,1.08298,1.08748,1.08728,1.08123,1.08103,1.08712,1.0862,2024-10-17T00:00:00.000000Z
1.08686,1.08666,1.08703,1.08683,1.08265,1.08245,1.08312,1.08262,2024-10-18T00:00:00.000000Z
1.08152,1.08132,1.08734,1.08714,1.08118,1.08098,1.0865,1.08511,2024-10-21T00:00:00.000000Z
1.07991,1.07971,1.08393,1.08373,1.07931,1.07911,1.08167,1.08136,2024-10-22T00:00:00.000000Z
1.07839,1.07819,1.08081,1.08061,1.07624,1.07604,1.07999,1.07965,2024-10-23T00:00:00.000000Z
1.08289,1.08269,1.08304,1.08284,1.07714,1.07694,1.07851,1.07827,2024-10-24T00:00:00.000000Z
1.07974,1.07954,1.08405,1.08385,1.07942,1.07922,1.08275,1.08255,2024-10-25T00:00:00.000000Z
1.08131,1.08111,1.08292,1.08272,1.07832,1.07812,1.08142,1.08,2024-10-28T00:00:00.000000Z
1.08186,1.08166,1.08269,1.08249,1.07699,1.07679,1.08164,1.08129,2024-10-29T00:00:00.000000Z
1.08578,1.08558,1.08723,1.08703,1.08089,1.08069,1.0818,1.0816,2024-10-30T00:00:00.000000Z
1.08848,1.08828,1.08892,1.08872,1.08451,1.08431,1.08605,1.08585,2024-10-31T00:00:00.000000Z
1.08348,1.08328,1.09069,1.09049,1.08326,1.08306,1.08856,1.08836,2024-11-01T00:00:00.000000Z
1.08782,1.08762,1.09157,1.09137,1.08611,1.08548,1.08616,1.08573,2024-11-04T00:00:00.000000Z
1.09307,1.09287,1.09376,1.09356,1.08735,1.08715,1.08774,1.08754,2024-11-05T00:00:00.000000Z
1.07301,1.07281,1.09382,1.09362,1.06835,1.06815,1.09293,1.09236,2024-11-06T00:00:00.000000Z
1.08041,1.08021,1.08258,1.08238,1.07138,1.07118,1.07343,1.07313,2024-11-07T00:00:00.000000Z
1.07198,1.07178,1.08067,1.08047,1.06878,1.06858,1.08062,1.08042,2024-11-08T00:00:00.000000Z
1.06571,1.06542,1.07289,1.07269,1.06295,1.06275,1.07211,1.06944,2024-11-11T00:00:00.000000Z
1.06252,1.06222,1.06643,1.06623,1.0596,1.0594,1.06586,1.06406,2024-11-12T00:00:00.000000Z
1.05653,1.05633,1.06561,1.06532,1.05567,1.05547,1.06276,1.06176,2024-11-13T00:00:00.000000Z
1.0531,1.0529,1.05836,1.05816,1.04973,1.04953,1.05649,1.05627,2024-11-14T00:00:00.000000Z
1.05404,1.05375,1.05942,1.05922,1.05175,1.05155,1.0531,1.0529,2024-11-15T00:00:00.000000Z
